298465.097,2800302.608,1978.519
298465.331,2800302.197,1978.427
298465.181,2800302.92,1979.025
298465.412,2800302.306,1979.492
298465.321,2800302.351,1978.989
298465.33,2800302.264,1979.236
298465.351,2800302.859,1978.171
298465.499,2800302.564,1978.626
298465.157,2800302.494,1978.356
298465.064,2800302.818,1978.732
298465.161,2800302.758,1978.387
298465.243,2800302.584,1978.72
298465.288,2800302.719,1979.09
298465.311,2800302.382,1978.781
298465.216,2800302.454,1978.564
298465.235,2800302.784,1978.804
298465.194,2800302.729,1978.206
298465.425,2800302.555,1978.85
298465.351,2800302.859,1978.171
298465.194,2800302.729,1978.206
298465.157,2800302.494,1978.356
298465.161,2800302.758,1978.387
298465.126,2800302.282,1978.402
298465.255,2800302.259,1978.213
298465.331,2800302.197,1978.427
298465.097,2800302.608,1978.519
298465.425,2800302.555,1978.85
298465.181,2800302.92,1979.025
298465.412,2800302.306,1979.492
298465.605,2800302.364,1979.596
298465.33,2800302.264,1979.236
298465.499,2800302.564,1978.626
298465.243,2800302.584,1978.72
298465.311,2800302.382,1978.781
298465.254,2800302.483,1978.131
298465.297,2800302.266,1978.64
298465.288,2800302.719,1979.09
298464.49,2800304.412,1978.014
298467.696,2800306.35,1977.866
298467.976,2800305.933,1977.904
298465.087,2800303.757,1978.902
298465.301,2800305.936,1978.701
298464.594,2800304.191,1978.749
298465.573,2800303.469,1978.712
298465.327,2800304.292,1978.722
298465.127,2800305.386,1978.733
298465.177,2800305.621,1978.721
298464.004,2800305.333,1978.811
298464.432,2800304.207,1978.6
298464.62,2800303.799,1978.658
298465.336,2800303.581,1978.733
298464.596,2800304.079,1979.256
298464.739,2800303.568,1979.151
298464.999,2800305.187,1978.87
298464.434,2800305.833,1979.323
298465.222,2800303.908,1978.642
298465.551,2800305.487,1978.82
298464.856,2800304.367,1978.734
298465.805,2800305.633,1978.752
298466.057,2800305.37,1978.746
298465.584,2800305.914,1978.641
298465.793,2800305.987,1978.838
298464.846,2800304.08,1979.081
298465.726,2800303.679,1978.784
298465.283,2800303.805,1978.789
298464.752,2800303.837,1978.847
298464.874,2800303.636,1979.325
298465.209,2800305.114,1978.774
298464.906,2800303.157,1978.827
298464.718,2800304.32,1979.292
298464.078,2800304.947,1978.783
298464.772,2800303.93,1979.532
298464.85,2800303.446,1978.96
298463.99,2800305.152,1978.656
298464.761,2800303.445,1978.683
298464.826,2800303.196,1978.651
298465.015,2800303.303,1979.509
298464.062,2800305.732,1979.444
298464.691,2800303.52,1978.158
298464.343,2800304.319,1978.711
298464.647,2800304.204,1979.437
298464.271,2800304.745,1979.07
298464.647,2800304.468,1979.413
298465.983,2800305.85,1978.785
298464.187,2800305.204,1978.964
298463.715,2800305.459,1978.89
298465.125,2800303.004,1979.38
298463.899,2800305.617,1979.575
298464.539,2800303.964,1979.563
298465.493,2800306.368,1978.819
298465.272,2800306.301,1978.867
298464.424,2800305.863,1979.116
298465.853,2800305.451,1978.824
298465.497,2800303.731,1978.852
298464.883,2800303.128,1979.343
298464.613,2800306.016,1979.368
298464.676,2800303.942,1979.153
298465.222,2800303.58,1978.907
298465,2800303.115,1979.006
298464.516,2800304.301,1979.183
298464.937,2800303.809,1979.504
298464.32,2800304.575,1979.517
298464.575,2800303.928,1978.882
298464.238,2800304.846,1979.39
298464.731,2800303.603,1978.94
298464.544,2800304.118,1979.067
298464.615,2800304.578,1979.249
298465.205,2800304.182,1978.844
298463.261,2800306.018,1978.94
298463.312,2800305.77,1978.847
298464.778,2800306.092,1979.034
298463.402,2800306.104,1978.861
298464.092,2800305.522,1978.837
298465.407,2800305.194,1978.652
298464.979,2800303.277,1978.597
298465.152,2800303.705,1978.674
298465.044,2800304.082,1978.712
298465.349,2800305.673,1978.732
298464.9,2800304.957,1978.646
298464.835,2800303.206,1978.249
298464.668,2800304.059,1978.284
298464.926,2800303.117,1978.458
298464.813,2800303.863,1978.427
298465.809,2800304.547,1978.725
298464.523,2800303.854,1978.365
298464.347,2800303.86,1978.58
298464.762,2800304.797,1978.771
298466.911,2800304.937,1978.74
298468.227,2800304.946,1978.08
298467.7,2800304.326,1978.717
298467.624,2800305.566,1978.686
298468.399,2800304.667,1979.279
298467.905,2800305.488,1979.542
298466.08,2800303.506,1978.709
298468.089,2800304.888,1979.367
298467.507,2800304.324,1978.747
298468.349,2800304.432,1978.771
298468.132,2800305.16,1978.624
298466.734,2800304.008,1978.705
298468.411,2800304.589,1978.186
298467.509,2800303.862,1978.803
298468.413,2800303.546,1979.465
298466.451,2800304.355,1978.792
298466.288,2800303.412,1978.693
298466.769,2800303.312,1978.782
298468.067,2800305.222,1979.16
298467.854,2800304.907,1978.79
298466.727,2800304.832,1978.803
298467.814,2800303.203,1979.012
298466.175,2800305.987,1978.685
298466.536,2800305.865,1978.748
298467.812,2800306.054,1978.999
298468.058,2800305.664,1978.432
298467.904,2800306.076,1978.487
298468.743,2800304.249,1978.651
298467.909,2800305.325,1979.123
298467.407,2800306.911,1978.745
298466.306,2800304.995,1978.729
298466.267,2800306.24,1978.8
298467.484,2800306.409,1978.429
298468.385,2800304.65,1978.779
298468.642,2800304.341,1978.978
298468.137,2800304.839,1978.892
298468.549,2800303.955,1978.596
298466.205,2800304.655,1978.72
298466.341,2800303.237,1978.774
298466.307,2800304.461,1978.671
298468.305,2800304.826,1978.802
298466.542,2800306.043,1978.792
298466.096,2800305.099,1978.705
298467.531,2800304.668,1978.776
298466.926,2800303.264,1978.602
298466.345,2800304.885,1978.875
298468.506,2800304.282,1978.646
298467.734,2800306.014,1978.662
298467.24,2800303.303,1978.783
298467.597,2800306.637,1978.647
298466.598,2800303.295,1978.679
298467.896,2800305.829,1978.883
298466.27,2800305.234,1978.7
298467.899,2800305.521,1979.094
298466.506,2800303.823,1978.671
298466.708,2800305.828,1978.687
298468.235,2800304.717,1979.525
298468.005,2800305.418,1978.744
298467.67,2800304.068,1978.788
298467.726,2800305.82,1978.121
298466.388,2800304.67,1978.8
298467.435,2800305.755,1978.632
298467.618,2800306.763,1978.818
298467.046,2800303.428,1978.818
298467.81,2800305.633,1978.357
298467.602,2800306.036,1978.514
298466.943,2800303.631,1978.477
298466.203,2800304.247,1978.707
298467.968,2800304.956,1978.61
298467.992,2800304.715,1978.933
298468.622,2800303.586,1979.463
298467.696,2800305.568,1979.065
298467.374,2800307.126,1978.919
298467.326,2800306.996,1979.104
298468.195,2800305.44,1978.828
298467.466,2800305.639,1978.995
298467.706,2800306.199,1979.311
298468.458,2800304.251,1979
298468.527,2800304.319,1978.822
298467.799,2800305.8,1979.358
298468.006,2800304.967,1979.021
298466.347,2800306.012,1978.819
298467.618,2800305.937,1979.146
298467.868,2800305.434,1979.273
298467.651,2800306.375,1979.508
298467.409,2800303.674,1978.843
298467.549,2800306.215,1979.582
298468.103,2800305.141,1978.906
298468.196,2800304.879,1979.141
298467.666,2800306.432,1979.328
298466.609,2800303.199,1978.837
298468.822,2800303.711,1979.281
298467.975,2800305.908,1979.439
298468.179,2800305.548,1978.987
298467.8,2800306.047,1979.274
298467.44,2800304.47,1978.856
298468.433,2800304.444,1979.393
298468.045,2800304.952,1979.572
298466.412,2800306.202,1978.929
298468.82,2800304.022,1978.902
298467.493,2800304.171,1978.834
298466.471,2800304.513,1978.892
298468.084,2800305.538,1979.291
298466.1,2800306.318,1978.739
298468.431,2800304.95,1978.554
298468.17,2800305.537,1978.624
298467.541,2800307.072,1978.779
298468.434,2800305.237,1978.429
298468.859,2800304.18,1978.488
298467.96,2800306.038,1978.689
298468.312,2800304.387,1978.596
298467.253,2800306.622,1978.64
298468.428,2800304.201,1978.485
298468.268,2800304.791,1978.488
298467.558,2800306.245,1978.644
298468.374,2800304.584,1978.586
298466.774,2800306.002,1978.766
298467.722,2800305.79,1978.684
298467.237,2800303.869,1978.742
298466.692,2800303.754,1978.504
298467.34,2800306.705,1978.802
298466.559,2800304.549,1978.696
298466.928,2800305.682,1978.801
298468.324,2800304.734,1978.279
298467.997,2800305.01,1978.294
298466.826,2800303.873,1978.573
298466.854,2800307.027,1978.336
298466.628,2800306.934,1978.11
298467.423,2800306.97,1978.069
298467.482,2800306.624,1978.459
298467.238,2800306.829,1978.696
298468.77,2800304.258,1978.234
298467.436,2800306.706,1978.186
298467.286,2800305.745,1978.504
298466.695,2800303.035,1978.571
298466.507,2800303.46,1978.659
298467.646,2800305.694,1978.486
298467.877,2800305.326,1978.636
298467.317,2800306.849,1978.458
298467.549,2800306.512,1978.821
298468.763,2800303.63,1978.859
298467.942,2800305.608,1978.889
298467.592,2800304.481,1978.726
298467.654,2800306.193,1979.113
298467.866,2800305.613,1979.335
298464.404,2800304.272,1978.961
298464.732,2800303.417,1978.485
298463.879,2800305.573,1979.243
298465.919,2800305.998,1978.7
298464.758,2800303.623,1978.684
298465.051,2800303.716,1979.223
298464.346,2800304.395,1979.504
298464.779,2800303.8,1979.054
298468.27,2800304.806,1979.334
298465.093,2800304.882,1978.824
298464.913,2800304.039,1978.849
298464.965,2800304.496,1978.822
298464.37,2800304.477,1978.983
298464.911,2800303.309,1979.128
298464.277,2800304.472,1978.81
298464.802,2800303.802,1979.246
298464.981,2800302.963,1978.862
298465.194,2800303.79,1979.086
298467.475,2800303.644,1978.65
298466.585,2800304.333,1978.656
298467.657,2800306.115,1977.943
298466.683,2800303.726,1978.307
298467.482,2800306.482,1978.608
298464.505,2800303.665,1978.239
298465.663,2800305.72,1978.637
298463.696,2800305.512,1978.466
298463.237,2800305.949,1978.678
298467.942,2800305.163,1978.675
