287982.339,2802436.03,2169.722
287981.995,2802436.157,2169.624
287981.868,2802436.087,2169.865
287982.502,2802435.993,2169.817
287982.869,2802435.851,2169.875
287982.63,2802435.985,2169.946
287982.954,2802435.83,2170.057
287986.858,2802434.868,2171.272
287984.331,2802435.486,2170.314
287983.665,2802435.682,2170.542
287986.173,2802435.023,2171.417
287983.306,2802435.765,2170.483
287986.419,2802435.038,2171.472
287986.381,2802435.019,2171.108
287983.434,2802435.763,2170.116
287985.515,2802435.237,2171.206
287984.371,2802435.492,2170.676
287982.722,2802435.89,2170.393
287982.284,2802435.995,2170.137
287983.72,2802435.611,2170.176
287983.92,2802435.615,2170.304
287985.914,2802435.133,2171.038
287984.866,2802435.414,2170.616
287985.872,2802435.128,2170.832
287986.061,2802435.114,2171.304
287984.974,2802435.342,2171.02
287984.611,2802435.423,2170.966
287985.703,2802435.194,2170.888
287985.19,2802435.277,2171.126
287982.593,2802435.965,2170.258
287984.37,2802435.479,2170.883
287984.799,2802435.351,2170.961
287982.905,2802435.894,2170.354
287987.135,2802434.808,2171.253
287987.258,2802434.813,2171.397
287985.479,2802435.221,2170.798
287983.468,2802435.676,2170.541
287986.603,2802434.914,2171.192
287985.133,2802435.3,2170.725
287982.058,2802436.076,2170.238
287980.02,2802436.609,2169.42
287979.483,2802436.717,2169.21
287980.278,2802436.552,2169.478
287979.537,2802436.726,2168.855
287979.858,2802436.649,2168.993
287979.741,2802436.698,2169.346
287980.073,2802436.575,2168.994
287979.929,2802436.628,2169.662
287981.418,2802436.275,2169.425
287983.154,2802435.847,2170.033
287980.867,2802436.427,2169.646
287980.64,2802436.414,2169.596
287980.628,2802436.452,2169.348
287980.65,2802436.473,2169.166
287981.868,2802436.087,2169.865
287981.824,2802436.118,2169.494
287982.502,2802435.993,2169.817
287982.869,2802435.851,2169.875
287981.876,2802436.141,2170.043
287982.63,2802435.985,2169.946
287982.169,2802436.033,2169.643
287981.238,2802436.297,2169.377
287980.708,2802436.415,2169.765
287982.954,2802435.83,2170.057
287986.858,2802434.868,2171.272
287984.331,2802435.486,2170.314
287987.501,2802434.768,2171.488
287985.133,2802435.3,2170.725
287983.306,2802435.765,2170.483
287986.419,2802435.038,2171.472
287986.381,2802435.019,2171.108
287983.434,2802435.763,2170.116
287985.515,2802435.237,2171.206
287982.722,2802435.89,2170.393
287983.72,2802435.611,2170.176
287982.058,2802436.076,2170.238
287983.92,2802435.615,2170.304
287984.866,2802435.414,2170.616
287984.54,2802435.471,2170.393
287985.872,2802435.128,2170.832
287986.061,2802435.114,2171.304
287985.703,2802435.194,2170.888
287985.19,2802435.277,2171.126
287986.157,2802435.132,2171.025
287982.593,2802435.965,2170.258
287984.37,2802435.479,2170.883
287984.799,2802435.351,2170.961
287983.586,2802435.675,2170.292
287987.258,2802434.813,2171.397
287985.479,2802435.221,2170.798
287983.468,2802435.676,2170.541
287981.397,2802436.247,2169.906
287981.245,2802436.329,2169.775
287981.586,2802436.234,2169.527
287984.151,2802435.555,2170.753
287985.914,2802435.133,2171.038
287984.611,2802435.423,2170.966
287983.103,2802435.811,2170.41
287986.603,2802434.914,2171.192
287984.771,2802446.682,2169.791
287985.18,2802446.587,2169.953
287985.441,2802446.507,2169.799
287985.061,2802446.583,2169.813
287984.96,2802446.584,2169.993
287987.66,2802445.924,2171.105
287990.196,2802445.3,2171.517
287989.419,2802445.51,2171.276
287988.807,2802445.666,2171.077
287987.972,2802445.831,2171.236
287987.812,2802445.886,2170.775
287988.381,2802445.752,2171.35
287986.399,2802446.214,2170.201
287986.072,2802446.38,2170.185
287985.645,2802446.451,2170.43
287988.815,2802445.675,2171.45
287989.96,2802445.312,2171.293
287986.855,2802446.156,2170.436
287986.115,2802446.32,2170.599
287989.01,2802445.604,2171.508
287986.322,2802446.276,2170.691
287985.666,2802446.456,2170.131
287985.083,2802446.589,2170.231
